Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,,,,,,,,,,,,,,,,
5,"ИА Кузнецова, ТЕ Кузнецова…",Оценка материально-технической базы науки: вопросы классификации научного оборудования,2015,Российские …,researchgate.net,https://www.researchgate.net/profile/Tatiana-Kuznetsova-7/publication/301815607_Ocenka_materialno-tehniceskoj_bazy_nauki_voprosy_klassifikacii_naucnogo_oborudovania/links/5729c6c308ae2efbfdba59c6/Ocenka-materialno-tehniceskoj-bazy-nauki-voprosy-klassifikacii-naucnogo-oborudovania.pdf,https://scholar.google.com/scholar?cites=6085466454677637196&as_sdt=2005&sciodt=2007&hl=en,339,2021-08-07 17:02:08,PDF,,,,,,,,5,0.83,2,3,6,Page 1. 13 WWW.NANORF.RU | ТОМ 10 | №11–12 2015 | РОССИЙСКИЕ НАНОТЕХНОЛОГИИ научно-техническая политика Сфера науки и технологий вос- принимается в мире как один из ключевых драйверов эко- номического роста …
93,С Мальцева,Инновационный менеджмент. Учебник для академического бакалавриата,2021,,books.google.com,https://books.google.com/books?hl=en&lr=&id=4hgkEAAAQBAJ&oi=fnd&pg=PA3&dq=%D0%BC%D0%BE%D0%B4%D0%B5%D1%80%D0%BD%D0%B8%D0%B7%D0%B0%D1%86%D0%B8%D1%8F+%D0%BC%D0%B5%D0%B9%D0%BD%D1%84%D1%80%D0%B5%D0%B9%D0%BC%D0%BE%D0%B2&ots=1mKKRNQ-3E&sig=nvdKxA_mOfhJ_2s2_PkQ-rlnONE,https://scholar.google.com/scholar?cites=968463452860394724&as_sdt=2005&sciodt=2007&hl=en,340,2021-08-07 17:02:08,BOOK,,,,,,,,93,93,93,1,1,Page 1. ИННОВАЦИОННÛÉ МЕНЕДЖМЕНТ УЧЕБНИК ДЛЯ АКАДЕМИЧЕСКОГО БАКАЛАВРИАТА Под редакцией С. В. Мальцевой Ðекомендовано Óчебно- методическим обúединением вузов ÐÔ в области ýкономики …
15,ВП Пасько,Энциклопедия ПК. Аппаратура. Программы. Интернет,2004,,books.google.com,https://books.google.com/books?hl=en&lr=&id=AavjGtQPieoC&oi=fnd&pg=PA22&dq=%D0%BC%D0%BE%D0%B4%D0%B5%D1%80%D0%BD%D0%B8%D0%B7%D0%B0%D1%86%D0%B8%D1%8F+%D0%BC%D0%B5%D0%B9%D0%BD%D1%84%D1%80%D0%B5%D0%B9%D0%BC%D0%BE%D0%B2&ots=3u7pV_5eOs&sig=Al4Tf6VVuV3Hn2SELh9NrMhRLtE,https://scholar.google.com/scholar?cites=4451604462883952275&as_sdt=2005&sciodt=2007&hl=en,341,2021-08-07 17:02:08,BOOK,,,,,,,,15,0.88,15,1,17,"Page 1. Наиболее полное и подробное руководство Аппаратура. Программы. Интер Виктор Пась за Т<7 1, устройство компьютер и настройка УУта""о>/у$ >ч стандартные приложения создание документов в \Л/ выполнение …"
4,СЯ Галушин,Сети ЭВМ и их защита,2000,Учебное пособие. Санкт–Петербург,exir.ru,http://exir.ru/other/files/network.pdf,https://scholar.google.com/scholar?cites=12197889171805666851&as_sdt=2005&sciodt=2007&hl=en,342,2021-08-07 17:02:08,PDF,,,,,,,,4,0.19,4,1,21,"… защитой данных; обеспечение доступа к ресурсам; поддержка приложений и данных; установка и модернизация прикладного программного … управляют потоком данных и почтовых сообщений между этой сетью и другими сетями, мэйнфреймами или удаленными …"
0,СЮ Землянская,Формирование оптимальной конфигурации распределенной информационной системы железнодорожного транспорта с использованием …,2017,Сборник научных трудов Донецкого института …,cyberleninka.ru,https://cyberleninka.ru/article/n/17309062,,343,2021-08-07 17:02:08,HTML,,,,,,,,0,0,0,1,4,"В статье предложен подход к оптимизации конфигурации распределенной информационнойсистемы железнодорожного транспорта как распределенной корпоративной информационной системы, заключающийся в совместном использовании …"
10,"Д Дэвидсон, Д Питерс, М Бхатия",Основы передачи голосовых данных по сетям IP,2007,,books.google.com,https://books.google.com/books?hl=en&lr=&id=T8DCNNCarqMC&oi=fnd&pg=PA14&dq=%D0%BC%D0%BE%D0%B4%D0%B5%D1%80%D0%BD%D0%B8%D0%B7%D0%B0%D1%86%D0%B8%D1%8F+%D0%BC%D0%B5%D0%B9%D0%BD%D1%84%D1%80%D0%B5%D0%B9%D0%BC%D0%BE%D0%B2&ots=4dcmAAu-mA&sig=RzSDKFczzKK45mjMFoYdBwjUvSw,https://scholar.google.com/scholar?cites=16178490916487700516&as_sdt=2005&sciodt=2007&hl=en,344,2021-08-07 17:02:08,BOOK,,,,,,,,10,0.71,3,3,14,"Page 1. Основы передачи голосовых данных по сетям IP Второе издание Page 2. Voice over IP Fundamentals Second Edition Jonathan Davidson James Peters Manoj Bhatia Satish Kalidindi Sudipto Mukherjee Cisco Press 800 East 96th Street Indianapolis, IN 46240 USA …"
15,Н Иващенко,Экономика инноваций. Курс лекций,2021,,books.google.com,https://books.google.com/books?hl=en&lr=&id=HOjUDQAAQBAJ&oi=fnd&pg=PA165&dq=%D0%BC%D0%BE%D0%B4%D0%B5%D1%80%D0%BD%D0%B8%D0%B7%D0%B0%D1%86%D0%B8%D1%8F+%D0%BC%D0%B5%D0%B9%D0%BD%D1%84%D1%80%D0%B5%D0%B9%D0%BC%D0%BE%D0%B2&ots=QyYblde2NQ&sig=0sRGIOzw_dz0ONM3H6Hg7WwrgQ8,https://scholar.google.com/scholar?cites=11432388970724846042&as_sdt=2005&sciodt=2007&hl=en,345,2021-08-07 17:02:08,BOOK,,,,,,,,15,15,15,1,1,"Page 1. МОСКОВСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ имени М.В, ЛОМОНОСОВА Экономический факультет Кафедра экономики инноваций ЭКОНОМИКА ИННОВАЦИЙ Курс лекций МАКС МОСКВА — 2014 Page 2 …"
0,МС ДеПАЛМА,СИСТЕМА И СПОСОБ НАКОПЛЕНИЯ АККРЕДИТАЦИИ,2016,,elibrary.ru,https://elibrary.ru/item.asp?id=37833853,,346,2021-08-07 17:02:08,,,,,,,,,0,0,0,1,5,"… Системы и способы в рамках настоящего изобретения могут быть осуществлены в форме одного или нескольких приложений, выполняемых в компьютерной системе, например, в мэйнфрейме, персональном компьютере (PC), карманном компьютере, сервере …"
0,B Bojinov,Управление на информационните технологии в университетите–концептуални и практически аспекти,2017,ХайТек,ceeol.com,https://www.ceeol.com/search/article-detail?id=639902,,347,2021-08-07 17:02:08,,,,,,,,,0,0,0,1,4,"… Така например, използваните през 60-те години на ХХ-ти век мейнфрейм компютри налагаха силна централизация на цялост- ното управление на ИТ процесите, като в този период дори самите организации прена- стройваха своите бизнес процеси, в случай …"
1,ОВ Градов,Хромато-ауксанометрия и хромато-масс-ауксанометрия в фенологическом стадийном мониторинге лесных пород на основе флейво-и …,2015,Известия высших учебных заведений. Лесной …,cyberleninka.ru,https://cyberleninka.ru/article/n/16085541,https://scholar.google.com/scholar?cites=6916243657094070711&as_sdt=2005&sciodt=2007&hl=en,348,2021-08-07 17:02:08,HTML,,,,,,,,1,0.17,1,1,6,"Предложена новая идеология объективных ауксанометрических измерений, позволяющая анализировать динамику роста с дифференциацией по стадиям развития. В основу нового типа измерений заложен длительный мониторинг с привлечением методов оптического …"
6,"ГГ Кондратьев, ВС Пташинский",Железо ПК. Популярный самоучитель. 2-е изд.,2008,,books.google.com,https://books.google.com/books?hl=en&lr=&id=0YhssTB5twwC&oi=fnd&pg=PA3&dq=%D0%BC%D0%BE%D0%B4%D0%B5%D1%80%D0%BD%D0%B8%D0%B7%D0%B0%D1%86%D0%B8%D1%8F+%D0%BC%D0%B5%D0%B9%D0%BD%D1%84%D1%80%D0%B5%D0%B9%D0%BC%D0%BE%D0%B2&ots=QQ2SWm2sMZ&sig=aADCi8Bm0dOpdkIl37tO9-ScQfQ,https://scholar.google.com/scholar?cites=8200685344316447976&as_sdt=2005&sciodt=2007&hl=en,349,2021-08-07 17:02:08,BOOK,,,,,,,,6,0.46,3,2,13,"Page 1. Популярный самоучитель Г. Кондратьев, В. Пташинский Непезо ПН 2-е издание деептер- Москва - Санкт-Петербург- Нижний Новгород- Воронеж Новосибирск- Ростов-на-Дону - Екатеринбург- Самара Киeв. Харьков- Минск 2008 Page 2 …"
220,"ЗЮ Юлдашев, ШИ Бобохужаев",Инновационные методы обучения: особенности кейс-стади метода обучения и пути его практического использования,2006,Ташкент: Iqtisod-Moliya,researchgate.net,https://www.researchgate.net/profile/Shukhrat-Bobokhujaev/publication/336675865_Innovative_teaching_methods_Features_of_the_case_stage_of_the_teaching_method_and_ways_of_its_practical_use/links/5dabfc46299bf111d4bf4691/Innovative-teaching-methods-Features-of-the-case-stage-of-the-teaching-method-and-ways-of-its-practical-use.pdf,https://scholar.google.com/scholar?cites=11245063194296220902&as_sdt=2005&sciodt=2007&hl=en,350,2021-08-07 17:02:08,PDF,,,,,,,,220,14.67,110,2,15,Page 1. Министерство высшего и среднего специального образования Республики Узбекистан Ташкентский финансовый институт З. Ю. Юлдашев Ш. И. Бобохужаев Инновационные методы обучения: Особенности кейс-стади метода обучения и пути его …
